,chatID,personType,personID,createdAt,plainText,language
51030,X8699826690fz,user,E1689906690fh,2021-10-15 14:20:29,학교메일로 인증한 줌 로그인으로 접속해도 최대 40분제한 인가요?,kor
51040,N3216926691eb,user,S32800093bd1w,2021-10-15 15:22:56,"두 시 전에 로그인이 안되었는데 다행히 수업시간에 맞춰 로그인 할 수 있었습니다. 신속한 대응, 감사합니다~",kor
51042,De340915691ey,user,S1a62107288bm,2021-10-15 15:23:04,안녕하세요 제가 대학원 신경시스템과학 연구조교로 등록되었는데 과제채점을 위한 조교권한이 없는것같습니다. 여기로 문의드리면 될까요?,kor
51055,E9f894346920p,user,K8a156504c8af,2021-10-15 15:34:04,안녕하세요. 블랙보드를 이용해 시험을 봤을 때 특정 문제를 전원 정답 처리하는 방법이 있을까요?,kor
51089,F3c149606922o,user,Se9682344e5ay,2021-10-15 15:40:06,안녕하세요? 생과대 송문정교수입니다. 수강생들 의견에 대해 투표를 시행하고 싶습니다. 어떤 메뉴를 활용하면 될까요?,kor
51093,Vd6383566923r,user,Rd7766732e1dw,2021-10-15 15:44:35,안녕하세요 수강생이면서 조교 관련해 문의 드립니다.,kor
51109,A4b742126957d,user,F901498251cah,2021-10-15 19:26:46,컨텐츠 복사 로그 확인 후 원상복구 할 수 있나요?,kor
51110,Ad4751556a3cf,user,B50785764c67u,2021-10-16 11:43:29,"락다운 브라우저로 시험을 응시하려고 하면, '시작'버튼을 누르자마자 브라우저가 자동으로 꺼집니다. 혹시 해결방법이 있을까요?",kor
51113,Id6878286aa3z,user,Aa1985026aa2e,2021-10-16 19:02:40,"안녕하세요? 혹시 콜라보레이트 메뉴 란에 녹화물 섹션이 뜨지 않는데, 이러한 경우에는 교수님께서 실시간 콜라보레이트 영상을 녹화하셔서 올려준 것들을 어디서 볼 수 있나요?",kor
51121,Xdc267836baed,user,F73608483d8fz,2021-10-17 14:01:08,"현재 교수님 조교로 있어서 블랙보드 수정 권한이 있는데, 줌 미팅페이지 접속은 에러가 나네요.",kor
51123,K41187076bb9c,user,R29277206bb8s,2021-10-17 14:48:26,오류 ID 75b06f97-fcdd-4b24-ae07-a8565193f404,kor
51125,Da6382266bd2p,user,E41419941766t,2021-10-17 16:37:36,"고대인클래스가 전혀 작동하지 않는데, 이를 통해서 출결을 확인하겠다는 학교측의 입장이 아직도 유지되고 있나요? 아니면 뭔가 바뀐 사항이 있나요?",kor
51126,Ga1922676bdde,user,Wc8629782e10j,2021-10-17 17:22:58,동영상 재생 안됨,kor
51129,M5c655296c36b,user,Mcc766733cf2b,2021-10-17 23:44:27,"안녕하세요. 자유정의진리 담당 교수 양윤의입니다. 학생들 화면에서 교수님께 이메일 보내기,기능이 있는지 , 어디 그 기능이 있는기 궁금합니다.(학습자 모드로 살펴봐도 찾기가 어려워서 문의드립니다.)",kor
51131,Y58755056cbag,user,H05255864bd8l,2021-10-18 09:05:00,이 화면에서 엑스 표시가 없고 화면이 사라지지 않습니다. 어떻게 해야할가요?,kor
51142,Pda798436cbav,user,Xb6354592d17i,2021-10-18 09:08:20,고대인클래스 앱 문의는 어디서 하면 될까요?,kor
51164,S4d988206cbed,user,Nb456058f8a9t,2021-10-18 09:25:13,안녕하세요 다름이 아니고 제가 지난번 고려대학교 교원인데요 지난번 01분반때 법정의무 및 교내권장 교육을 수강하였는데요. 제가 깜박 잊고 이수증을 제출 안하였을수 있을것 같은데요. 시험은 보았고요. 이번 02분반 수강하라고 안내가 와서보니 내용이 동일한데요. 이전 기록을 찾아볼 수가 없을까요?,kor
51172,E5a144176cc4t,user,B01312364ba0x,2021-10-18 09:47:16,안녕하세요. 아침부터 죄송합니다. 블랙보드를 통해서 교수님께 메일을 드릴 수 있는 방법을 혹시 알려주실 수 있을까요?,kor
51181,K53944316cc8k,user,H97655354f93d,2021-10-18 10:08:11,"안녕하세요. 조교 관련 문의를 드리고 싶습니다. 먼저, 과제 채점 중 미제출학생의 경우 자동으로 0점이 부여되는 것이 아니라 ""--"" 좌측의 무늬처럼 보여지는데요. 어떻게 0점을 부여하는지요?",kor
51190,P8a893856ccbq,user,N82958403c30t,2021-10-18 10:17:21,락다운브라우저 이용 시험 관련 문의 가능한가요?,kor
51213,M56520476cccq,user,Y21343482c78s,2021-10-18 10:25:07,"안녕하세요, 블랙보드 코스에 ""20212R교원 자격증 취득을 위한 성인지교육(고려대)""가 새로 떴는데, 막상 강의자료에 들어가보니 '콘텐츠가 있지만 공개돼있지 않다'고 합니다. 만약 주차별 학습이 종료되었다면 또 언제 수강할 수 있나요? 아니면 제가 어흥톡 외에 어디로 문의드리면 될까요?",kor
51219,Bb4858306ccfu,user,C78610556cc6z,2021-10-18 10:37:10,코스 리스트가 안보입니다.,kor
51233,D12816736cd2e,user,Ae241790a8dfw,2021-10-18 10:49:43,블랙보드 관련 문의드릴 것이 있습니다 평소 실시간 수업을 들을 때마다 저 안내가 떴습니다. 평소에는 모서리에 x 표시가 있어서 그것을 누르면 안내창이 꺼지고 수업을 들을 수 있었는데 오늘은 x 표시가 없어서 수업을 듣는 것에 불편함이 있었습니다. 해결 방법이 있을까요?,kor
51274,Ude595646cdbc,user,F43865776cdbc,2021-10-18 11:27:56,감사합니다~ 하는 방법 해셜했습니다.,kor
51277,F08578896cddb,user,U89151156ccbc,2021-10-18 11:34:53,"연구 윤리 강의를 듣고 있는데, 인문계 부분입니다,,3개 강의 중 첫번째 강의와 두번째 강의가 내용이 같은 듯 한데요,,맞나요",kor
51279,N08975286ceem,user,Dc062406f18co,2021-10-18 12:47:03,"안녕하세요, 락다운 브라우저 이용관련한 안내 혹시 영어 버전은 없나요?",kor
51282,Ndb781976cf2h,user,Dc062406f18co,2021-10-18 13:06:15,네 감사합니다!,kor
51283,Z61419896cf9o,user,La9430174ca7p,2021-10-18 13:37:09,락 다운 브라우저로 시험을 볼 때 응시학생이 답안을 최종 제출했는지를 조교가 실시간으로 확인할 수 있는 방법은 무엇인가요?,kor
51286,Kea935946cfdm,user,Ode192514dcdh,2021-10-18 13:53:06,"안녕하세요 문의 좀 드리려고 하는데요, 과제물 제출하기 전에 제 과제물을 글로벌 데이터베이스?에 제출하는 것을 동의하느냐는 것에 체크를 해야만 블랙보드 상에서 이루어지는 표절검사가 정상적으로 이루어지는 건가요? 아니면 체크를 안 하면 제 것이 데이터베이스 자료로 활용이 안 되는 것 뿐, 표절 검사는 정상적으로 이루어지는 것이 맞는지 궁금합니다.",kor
51305,X76714946d02d,user,Daf167686cfeb,2021-10-18 14:12:24,조교입니다. 중간고사 감독을 위해 줌회의실을 개설하려고 합니다. 기존에 줌 접속을 sso로그인을 통해 하였고 학교메일로 줌에 가입되어 있습니다. 계정유형은 교육으로 확인되나 계정특허 상태가 '사용허가됨'이 아닌 '기본'상태로 40분이상 회의진행이 불가한 것 같은데요.. 위 상태의 변경을 위해서 어떻게 해야하나요??,kor
51323,Bdf291106d04f,user,D3414357a8cdv,2021-10-18 14:20:32,"Collaborate 접속 후에 ""마이크 및 카메라에 대한 접근 권한을 부여하지 않았습니다. 브라우저 설정을 확인하십시오."" 화면에서, 원래대로라면 X 아이콘을 클릭하고 강의 화면으로 넘어갈 수 있는데, X 아이콘이 사라져서 강의 화면으로 넘어갈 수가 없습니다.",kor
51340,S59249046d08x,user,H97655354f93d,2021-10-18 14:37:13,"조교 과제 채점과 관련해서 한가지 여쭤볼게 있습니다. Attempt grade로 들어가서, 점수를 입력하였는데요. attempt에만 입력되어있고, Grade에는 적혀있지 않습니다. Full Grade Center에서는 파란색 아이콘만 떠 있구, 점수를 볼 수 는 없습니다. 어떻게 해야 점수가 반영될 수 있는지요?",kor
51351,Nfb618246d0br,user,R08112036d0bu,2021-10-18 14:50:37,재학생이 학교계정으로 줌미팅을 하는 경우에 시간제한이 있나요?,kor
51362,V1b332666d10l,user,T9c210482af2h,2021-10-18 15:14:36,안녕하세요! collaborate로 강의 참여가 안돼서 문의드립니다,kor
51372,Dd1362896d12f,user,F2e810116d12u,2021-10-18 15:22:41,안녕하세요. 수고가 많으십니다.,kor
51381,P03209286d13b,user,Bf3823652d1ct,2021-10-18 15:27:44,Locdownbrowser 실행시 그냥 zoom은 실행 종료하라고 메세지가 뜨는데 ku-zoom으로 들어가면 종료 메세지가 안 뜨나요?,kor
51388,Qc1158746d19j,user,K7d638892404l,2021-10-18 15:51:45,중간 설문을 하고싶은데 코스-설문이 있다고 뜨는데 안나올경우는 어떻게 해야할까요??,kor
51403,Gae331786d1co,user,Q04368154ba0o,2021-10-18 16:02:40,안녕하세요.,kor
51413,G91890426d1cb,user,M5366134aa40y,2021-10-18 16:06:13,시험등록- 개인별맞춤학습 옵션에 관해 문의드립니다.,kor
51434,P28481856d1ed,user,O9e6738925bdw,2021-10-18 16:14:06,성적 입력 문의드립니다,kor
51439,Fff856286d26y,user,Ud4287504afex,2021-10-18 16:45:12,"ZOOM수업을 하면서 내컴퓨터에 저장을 했는데요, 미처 저장이 완료되기 전에 컴퓨터가 껐다켜졌어요. 그러면 오늘 수업 영상은 저장된것을 아예 찾을 수 없는건가요/",kor
51501,I15419936d2an,user,B6a304646d28p,2021-10-18 17:03:14,법정의무및 교내권장 교육 분반 선택 할수 있나요..?,kor
51506,I31227186e12t,user,L26160962645t,2021-10-19 09:35:58,영상출석현황이 반영이 안됩니다,kor
51516,I5d942886e17m,user,D1d577046e17s,2021-10-19 09:56:21,"안녕하세요! 학부 수업 조교입니다.
학생들이 락다운 브라우저를 실행하고 블랙보드에 있는 수업 줌을 들어가고 시험을 볼 수 있나요?",kor
51523,X16155616e20t,user,Aa6638842f34e,2021-10-19 10:33:58,콜라보레이트에서 이전 수업 녹화된 것은 어떻게 다시 볼 수 있나요?,kor
51529,W7a270246e24y,user,Y33614473b8aw,2021-10-19 10:49:05,토론실 게시물 어떻게 지우나요?,kor
51533,K12954616e29h,user,M4d25316190di,2021-10-19 11:10:44,"커먼스 녹화 영상을 블랙보드에 올리고자 합니다.  영상 콘텐츠 생성해서 시연날짜 등을 지정했습니다만, 매치되는 주가 없다는 메시지가 뜨면서 생성에 실패하고 있습니다.",kor
51555,D4a620966e30j,user,He3661604c68l,2021-10-19 11:44:13,락다운 브라우저 최신 버전을 다운받아야 한다고 공지 받았는데 예전에 다운 받았던 락다운 브라우저를 모의 실행했을 때 업데이트가 됐으면 괜찮은 건가요? 모의시험을 칠 때 문제가 없긴 했는데... 대신 주관식이나 식을 쓸 때 입력되는 속도가 느리긴 했습니다. 이건 공통된 문제인가요? 아님 최신 버전으로 다시 설치하면 해결되는 문제인가요?,kor
51564,J5e667536e31r,user,A945483461cey,2021-10-19 11:45:45,"줌 수업 들어갈 때 갑자기 쿠키를 허용하겠냐는 문구가 뜨는데, 허용해야 줌 출석이 인정되는 건가요??",kor
51579,If3558876e35h,user,H70629162ec5b,2021-10-19 12:04:58,락다운 브라우저 어떻게 설치하나요?,kor
51580,Ne0571056e37v,user,S89434933b1by,2021-10-19 12:10:42,"안녕하세요! 학부수업 조교입니다.
락다운 브라우저를 깔아도 다른 기기를 사용해서 참고할 수 있는데, 락다운의 목적이 어떤것인가요?",kor
51590,P35750126e48g,user,R89121386e34s,2021-10-19 13:23:03,온라인 시험을 처음 실시해 보는데 블랙보드의 시험기능을 이용해서 일단 문제들은 생성했습니다만 몇 가지 질문이 생겼습니다.,kor
51599,Qf7482896e48l,user,Q57943653cc7r,2021-10-19 13:26:39,xin 녹화강의 다 듣고 학습종료 버튼 눌렀는데도 다시 들어가보면 계속 학습종료 버튼이 뜨고 이전에 들었던 부분까지만 들은 것처럼 그 부분부터 시작합니다. 이유가 뭔가요...,kor
51615,Sef145416e4dr,user,Cee933456e4dd,2021-10-19 13:47:44,오늘 학생식당 식단,kor
51619,Hfd270226e51x,user,J41347244a90h,2021-10-19 14:01:09,"안녕하세요! 전자 출석 관련하여 문의 드립니다. 10월 13일 수요일, 고대인클래스로 출석을 진행하는 수업인 정보보호 수업을 모두 들었지만 제 잘못으로 인해 고대인 클래스의 입실체크를 하지 못한 것 같습니다. 이런 경우 어쩔수없지 결석으로 처리가 되는건지, 아니면 따른 조치 방법이 있을지 궁금합니다.",kor
51629,Ed6225106e51l,user,J17242384cf4k,2021-10-19 14:04:54,안녕하세요 콜래보레이트 평소처럼 입장하려하는데 감자기 마이크 및 카메라 권한을 부여하지 않았다고 하면서 입장이 안됩니다. 자세히 알아보기와 다시시도 버튼만 있는데 눌려도 더이상 진행이 안되어서 문의드려요.,kor
51643,G5e703646e52a,user,Wde13297aa87e,2021-10-19 14:06:51,"안녕하세요, 문의드릴게 있습니다.",kor
51669,Zbf275176e58v,user,La3415832344j,2021-10-19 14:31:41,토론방,kor
51680,Pfa694766e5bh,user,Ia6158194d93a,2021-10-19 14:45:23,"안녕하세요! 저 맥북 사용자인데요, 락다운 브라우저를 다운받아서 배경화면에 아이콘이 생겼는데 접속(?)이 안 됩니다ㅠㅡㅜ 클릭하면 계속 설치과정이 반복됩니다ㅠㅠ",kor
51683,C85317416e5cd,user,Ia6158194d93a,2021-10-19 14:49:15,"안녕하세요 저 맥북사용자인데요, 락다운 브라우저를 다운로드 해서 배경화면에 아이콘이 생겼는데, 클릭하면 계속 설치과정이 반복됩니다ㅠㅠ 어떻게 하면 될까요?",kor
51688,K86959226e66z,user,Y49595484cb1g,2021-10-19 15:31:39,2021 법정의무 및 교내권장 교육 중에 연구윤리교육을 이수 했는데 포털에서 합격내역조회에서는 보이지가 않아서요,kor
51717,F10590176e67n,user,P02879784c63e,2021-10-19 15:37:48,1.  제 코스에서 2020학년도 2학기에 강의했던 과목의 코스가 모두 보이지가 않습니다.,kor
51736,W37430606e6cn,user,K9c801106641y,2021-10-19 15:57:02,"안녕하세요 
이번에 졸업요건 충족 위해 한자능력시험보려고 하는 학생(수료자)입니다. 
다름이 아니라 제가 코로나 터진 이후에 블랙보드로 수업을 들은 적이 없어서, 걱정이 되어서 문의요청했습니다.

블랙보드 설정방법 매뉴얼(KU Zoom 학습자용)을 읽어보긴 했는데 현재 수강중인 수업이 없어 실제활용을 할 수 없는 상황입니다.

먼저 시험에 관련된 블랙보드 설정방법 매뉴얼 위치를 알고 싶습니다.

그리고 시험 전 블랙보드 사용 숙달을 위한 연습 가능한지 문의드립니다.",kor
51747,X94708106e7fs,user,X49406866e7ds,2021-10-19 17:18:41,"안녕하세요, 락다운 브라우저를 다운로드 받았는데, 계속해서 설치화면만 나와서요ㅠㅡㅜ 안내를 보니까 설치파일을 클릭한 것은 아닌지 확인하라고 나와 있는데, 그 뜻을 모르겠습니다ㅠㅠ",kor
51826,X51512846e80h,user,C40833126e7ex,2021-10-19 17:22:16,안녕하세요,kor
51845,Wca601526e83g,user,C40833126e7ex,2021-10-19 17:38:06,안녕하세요,kor
51852,R42186336e90s,user,L1f1073948b5p,2021-10-19 18:32:19,안녕하세요! 락다운 브라우저 관련해서 문의 드립니다. (줌을 실행시킨 상태) 락다운 브라우저에 접속해 시험 응시 시작 버튼을 누르자 갑자기 암호가 입력되어 있는 창이 뜨더니 자동으로 락다운 브라우저가 종료되는 현상이 몇 차례 나타났습니다. 재접속하려고 했을 때 팝업 창을 비롯해 모든 클릭이 먹히지 않아 노트북을 강제종료해야 했던 적도 있습니다. 이런 경우는 무엇이 문제이고 어떻게 해결해야 하는 것인가요?,kor
51853,I3b846526e9bi,user,Pe8748592f9fy,2021-10-19 19:19:24,녹화강의 수업 후 밑에 있는 '학습 종료' 버튼을 안누르면 수업 출결이 안되나요? 여태 버튼을 못찾아서 누르지 못하였는데 출결이 인정 되는지 확인 부탁드립니다!,kor
51854,Ya0246346ee4r,user,Q8b7269313eaw,2021-10-20 00:32:01,늦은 시간에 올려도 괜찮은가요? 내일 확인하시겠지만 미리 문의드리고자 합니다.,kor
51857,Mc8643866f5dh,user,L60172474c73k,2021-10-20 09:06:36,온라인 락다운으로 시험을 보려 합니다.,kor
